"CODIGO_BARRA";"ORIGEM";"DESCRICAO";"MARCA";"ATRIBUTO";"UN MEDIDA";"CATEGORIA";"COD_GRUPO";"grupo";"BALANCA";"QTDE_ESTOQUE";"PRECO_CUSTO";"PRECO_VENDA";"NCM";"CEST";"CFTOP";"UN_TRIBUT";"CEAN_TRIBUT";"CST-ICMS";"ALICOTA_ICMS";"CST_PIS";"PPIS";"CST_COFINS";"PCOFINS";"DT_CADASTRO";"LOJA"
383;0;"LINGUICA";"SADIA";"TOSCANA";"KG";"CARNE SUINA";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
581;0;"LINGUICA";"SADIA";"TOSCANA";"KG";"PERNIL";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894904005130;0;"LINGUICA";"SEARA";"SEM DESCRIÇÃO";"500G";"PAIO P/FEIJAO";180;"ACOUGUE 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894904009862;0;"LINGUICA";"SEARA";"CALABRESA";"400G";"COZIDA DEFUMADA";180;"ACOUGUE 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2561;0;"LINGUICA";"SEARA";"DEFUMADA COZIDA";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894904016051;0;"LINGUICA";"SEARA";"FININHA";"240G";"MISTA COZIIDA DEFUMADA";180;"ACOUGUE 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
635;0;"LINGUICA";"SEARA";"FRANGO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1274;0;"LINGUICA";"SEARA";"PERNIL";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
406;0;"LINGUICA";"SEARA";"TOSCANA";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
819;0;"LOMBO";"CALEMBA";"SUINO DEFUMADO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
10757;0;"LOMBO DEFUMADO";"EXTEKETTA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
239;0;"LOMBO SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"S/OSSO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2745;0;"LOMBO SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"TEMPERADO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2011;0;"MATAMBRE";"SEM DESCRIÇÃO";"RECHEADO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
10610;0;"MORCELA BRANCA";"EXTEKETTA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
10627;0;"MORCELA VERMELHA";"EXTEKETTA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
3216;0;"ORELHA SUINA";"FRIGVAN";"A VACUO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7665;0;"ORELHA SUINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
246;0;"PALETA C/PELE SUINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
574;0;"PALETA DE OVELHA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2950;0;"PE SUINO";"FRIGVAN";"A VACUO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
222;0;"PE SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
3292;0;"PE SUINO";"PAMPLONA";"SALGADO VACUO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
505;0;"PEITO C/OSSO";"FRANGO";"RESFRIADO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
253;0;"PERNIL C/PELE SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2691;0;"PERNIL OVELHA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
260;0;"PERNIL S/PELE SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1298;0;"PERU";"SADIA";"TEMPERADO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2325;0;"QUEBRA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"C";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
11044;0;"QUEIJO SUINO";"EXTEKETTA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
666;0;"RABADA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
7610;0;"RABO SUINO";"FRIGVAN";"A VACUO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
6774;0;"RABO SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
11884;0;"RICOTA";"LA SORELLA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
10702;0;"RIM SUINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
680;0;"SALAME";"FRIWANDAL";"ITALIANO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
10573;0;"SALAME ITALIANO";"EXTEKETTA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
12928;0;"SALAME ITALIANO";"FRIGOSIL";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
2394;0;"SALAME";"SADIA";"ITALIANO";"KG";"TRADICIONAL";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
2332;0;"SALAME";"SADIA";"MILANO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
4206;0;"SALAME";"SEARA";"MILANO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
2066;0;"SALAMINHO";"SADIA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
3537;0;"SALSICHA";"AURORA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
2981;0;"SALSICHA";"AVIPAL";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
10368;0;"SALSICHA";"BATAVO";"A GRANEL";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
499;0;"SALSICHA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
1489;0;"SALSICHA";"PERDIGAO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
7788;0;"SALSICHA";"PIONEIRO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
1199;0;"SALSICHA";"SADIA";"A GRANEL";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3520;0;"SALSICHA";"SEARA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
352;0;"SAMBIQUEIRA FRANGO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
2196;0;"TATU RECHEADO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
7898056430109;0;"TORRESMO";"CALEMBA";"SEM DESCRIÇÃO";"170G";"POTE";180;"ACOUGUE 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898923722092;0;"TORRESMO";"EXTEKETTA";"SEM DESCRIÇÃO";"175G";"POTE";180;"ACOUGUE 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
11037;0;"TORRESMO";"EXTEKETTA";"PURURUCA";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1281;0;"TORRESMO";"FRICASUL";"ESPECIAL";"POTE";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
7897276200578;0;"TORRESMO";"FRIGVAN";"SEM DESCRIÇÃO";"150G POTE";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"C";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3179;0;"TORRESMO";"FRIGVAN";"PRENSADO";"KG";"VACUO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
1083;0;"TORRESMO";"FRIWANDAL";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
7898930223070;0;"TORRESMO";"JS";"SEM DESCRIÇÃO";"100G";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898941890094;0;"TORRESMO";"ROANNA";"SEM DESCRIÇÃO";"170G";"POTE";180;"ACOUGUE 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
697;0;"TOUCINHO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";180;"ACOUGUE 1";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
604;0;"ALCATRA BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
9720;0;"ALCATRA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"C/OSSO";185;"ACOUGUE 2";"B";0;0;0;;;;;;12;0;;0;;0;"2025/11/09";"MATRIZ"
2769;0;"CAPA FILE";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"BOVINO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3209;0;"CARNE";"BOVINA";"BOLA";"0G";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
2035;0;"CARNE";"SEM DESCRIÇÃO";"MOIDA PRIMEIRA";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
611;0;"CARNE MOIDA SEGUNDA";"SEM DESCRIÇÃO";"BOVINO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
161;0;"CONTRA FILE BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
55;0;"COSTELA BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9638;0;"COSTELA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"C/FRALDINHA";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9867;0;"COSTELA PONTA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"DE AGULHA";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9645;0;"COSTELA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"S/FRALDINHA";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
31;0;"COXAO DURO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
48;0;"COXAO MOLE BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
1243;0;"CUPIM BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3193;0;"DIANTEIRO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9904;0;"FILE AMERICANO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9713;0;"FILE CORRIDO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9706;0;"FILE CORRIDO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"C/ALCATRA";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
79;0;"FILE DUPLO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
178;0;"FILE MIGNON BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
10184;0;"FILE MIGNON";"SEM DESCRIÇÃO";"CONGELADO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
86;0;"FILE SIMPLES BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
62;0;"FRALDINHA BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
93;0;"LOMBO C/OSSO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
109;0;"LOMBO S/OSSO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
116;0;"MAMINHA BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3902;0;"MUSCULO";"SEM DESCRIÇÃO";"C/OSSO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
628;0;"MUSCULO TRASEIRO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
123;0;"PALETA S/OSSO BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
24;0;"PATINHO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
147;0;"PEITO C/OSSO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
130;0;"PEITO S/OSSO BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
154;0;"PICANHA BOVINA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
9911;0;"PICANHA FATIADA";"CONGELADA";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
185;0;"TATU BOVINO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"KG";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
3186;0;"TRASEIRO";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";185;"ACOUGUE 2";"B";0;0;0;;;;;;7;0;;0;;0;"2025/11/09";"MATRIZ"
7896016608766;0;"AGUA COCO";"DUCOCO";"SEM DESCRIÇÃO";"1LT TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896016601972;0;"AGUA COCO";"DUCOCO";"SEM DESCRIÇÃO";"200ML TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896016602757;0;"AGUA COCO";"DUCOCO";"SEM DESCRIÇÃO";"330ML";"TP";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000239;0;"AGUA COCO";"KEROCOCO";"SEM DESCRIÇÃO";"1L TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000017;0;"AGUA COCO";"KEROCOCO";"SEM DESCRIÇÃO";"200ML TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000482;0;"AGUA COCO";"KEROCOCO";"SEM DESCRIÇÃO";"330ML";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896004401409;0;"AGUA COCO";"SOCOCO";"SEM DESCRIÇÃO";"1L TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896004400358;0;"AGUA COCO";"SOCOCO";"SEM DESCRIÇÃO";"200ML TP";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000246;0;"AGUA COCO";"TROP COCO";"SEM DESCRIÇÃO";"1L";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000130;0;"AGUA COCO";"TROP COCO";"SEM DESCRIÇÃO";"200ML";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896828000055;0;"AGUA COCO";"TROP COCO";"SEM DESCRIÇÃO";"330ML";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896186301306;0;"AGUA COCO";"VITTAL";"SEM DESCRIÇÃO";"340ML LATA";"SEM DESCRIÇÃO";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812690;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"1,5L";"LIMAO ABACAXI C/HORTELA";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812614;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"1,5L";"LIMAO MACA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812652;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"1,5L";"LIMAO MARACUJA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812478;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"1,5L";"LIMAO TANGERINA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812416;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"1,5L";"LIMAO ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812676;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"500ML";"LIMAO ABACAXI C/HORTELA";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812591;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"500ML";"LIMAO MACA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812638;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"500ML";"LIMAO MARACUJA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812485;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"500ML";"LIMAO TANGERINA ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812423;0;"AGUA";"H2OH";"SEM DESCRIÇÃO";"500ML";"LIMAO ZERO ACUCAR";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812799;0;"AGUA";"H2OH";"FRUTAS";"1,5L";"LARANJA";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7892840812737;0;"AGUA";"H2OH";"FRUTAS";"500ML";"CITRUS";330;"AGUAS/SUCOS 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
